Name,Type1
brown_bear-0059,brown_bear
brown_bear-0060,brown_bear
brown_bear-0061,brown_bear
brown_bear-0062,brown_bear
brown_bear-0063,brown_bear
brown_bear-0064,brown_bear
brown_bear-0065,brown_bear
brown_bear-0066,brown_bear
brown_bear-0067,brown_bear
brown_bear-0068,brown_bear
brown_bear-0069,brown_bear
brown_bear-0070,brown_bear
brown_bear-0071,brown_bear
brown_bear-0072,brown_bear
brown_bear-0073,brown_bear
brown_bear-0074,brown_bear
brown_bear-0075,brown_bear
brown_bear-0076,brown_bear
brown_bear-0077,brown_bear
brown_bear-0078,brown_bear
brown_bear-0079,brown_bear
brown_bear-0080,brown_bear
brown_bear-0081,brown_bear
brown_bear-0082,brown_bear
brown_bear-0083,brown_bear
brown_bear-0084,brown_bear
brown_bear-0085,brown_bear
brown_bear-0086,brown_bear
brown_bear-0087,brown_bear
brown_bear-0088,brown_bear
brown_bear-0089,brown_bear
brown_bear-0090,brown_bear
brown_bear-0091,brown_bear
brown_bear-0092,brown_bear
brown_bear-0093,brown_bear
brown_bear-0094,brown_bear
brown_bear-0095,brown_bear
brown_bear-0096,brown_bear
brown_bear-0097,brown_bear
brown_bear-0098,brown_bear
brown_bear-0099,brown_bear
brown_bear-0100,brown_bear
brown_bear-0101,brown_bear
brown_bear-0102,brown_bear
brown_bear-0103,brown_bear
brown_bear-0104,brown_bear
brown_bear-0105,brown_bear
brown_bear-0106,brown_bear
brown_bear-0107,brown_bear
brown_bear-0108,brown_bear
brown_bear-0109,brown_bear
brown_bear-0110,brown_bear
brown_bear-0111,brown_bear
brown_bear-0112,brown_bear
brown_bear-0113,brown_bear
brown_bear-0114,brown_bear
brown_bear-0115,brown_bear
brown_bear-0116,brown_bear
brown_bear-0117,brown_bear
brown_bear-0118,brown_bear
brown_bear-0119,brown_bear
brown_bear-0120,brown_bear
brown_bear-0121,brown_bear
brown_bear-0122,brown_bear
brown_bear-0123,brown_bear
brown_bear-0124,brown_bear
brown_bear-0125,brown_bear
brown_bear-0126,brown_bear
brown_bear-0127,brown_bear
brown_bear-0128,brown_bear
brown_bear-0129,brown_bear
brown_bear-0130,brown_bear
brown_bear-0131,brown_bear
brown_bear-0132,brown_bear
brown_bear-0133,brown_bear
brown_bear-0134,brown_bear
brown_bear-0135,brown_bear
brown_bear-0136,brown_bear
brown_bear-0137,brown_bear
brown_bear-0138,brown_bear
brown_bear-0139,brown_bear
brown_bear-0140,brown_bear
brown_bear-0141,brown_bear
brown_bear-0142,brown_bear
brown_bear-0143,brown_bear
brown_bear-0144,brown_bear
brown_bear-0145,brown_bear
brown_bear-0146,brown_bear
brown_bear-0147,brown_bear
brown_bear-0148,brown_bear
brown_bear-0149,brown_bear
brown_bear-0150,brown_bear
brown_bear-0151,brown_bear
brown_bear-0152,brown_bear
brown_bear-0153,brown_bear
brown_bear-0154,brown_bear
brown_bear-0155,brown_bear
brown_bear-0156,brown_bear
brown_bear-0157,brown_bear
brown_bear-0158,brown_bear
brown_bear-0159,brown_bear
brown_bear-0160,brown_bear
brown_bear-0161,brown_bear
brown_bear-0162,brown_bear
brown_bear-0163,brown_bear
brown_bear-0164,brown_bear
brown_bear-0165,brown_bear
brown_bear-0166,brown_bear
brown_bear-0167,brown_bear
brown_bear-0168,brown_bear
brown_bear-0169,brown_bear
brown_bear-0170,brown_bear
brown_bear-0171,brown_bear
brown_bear-0172,brown_bear
brown_bear-0173,brown_bear
brown_bear-0174,brown_bear
brown_bear-0175,brown_bear
brown_bear-0176,brown_bear
brown_bear-0177,brown_bear
brown_bear-0178,brown_bear
brown_bear-0179,brown_bear
brown_bear-0180,brown_bear
brown_bear-0181,brown_bear
brown_bear-0182,brown_bear
brown_bear-0183,brown_bear
brown_bear-0184,brown_bear
brown_bear-0185,brown_bear
brown_bear-0186,brown_bear
brown_bear-0187,brown_bear
brown_bear-0188,brown_bear
brown_bear-0189,brown_bear
brown_bear-0190,brown_bear
brown_bear-0191,brown_bear
brown_bear-0192,brown_bear
brown_bear-0193,brown_bear
brown_bear-0194,brown_bear
brown_bear-0195,brown_bear
brown_bear-0196,brown_bear
brown_bear-0197,brown_bear
brown_bear-0198,brown_bear
brown_bear-0199,brown_bear
brown_bear-0200,brown_bear
brown_bear-0201,brown_bear
brown_bear-0202,brown_bear
brown_bear-0203,brown_bear
brown_bear-0204,brown_bear
brown_bear-0205,brown_bear
brown_bear-0206,brown_bear
brown_bear-0207,brown_bear
brown_bear-0208,brown_bear
brown_bear-0209,brown_bear
brown_bear-0210,brown_bear
brown_bear-0211,brown_bear
brown_bear-0212,brown_bear
brown_bear-0213,brown_bear
brown_bear-0214,brown_bear
brown_bear-0215,brown_bear
brown_bear-0216,brown_bear
brown_bear-0217,brown_bear
brown_bear-0218,brown_bear
brown_bear-0219,brown_bear
brown_bear-0220,brown_bear
brown_bear-0221,brown_bear
brown_bear-0222,brown_bear
brown_bear-0223,brown_bear
brown_bear-0224,brown_bear
brown_bear-0225,brown_bear
brown_bear-0226,brown_bear
brown_bear-0227,brown_bear
brown_bear-0228,brown_bear
brown_bear-0229,brown_bear
brown_bear-0230,brown_bear
brown_bear-0231,brown_bear
brown_bear-0232,brown_bear
brown_bear-0233,brown_bear
brown_bear-0234,brown_bear
brown_bear-0235,brown_bear
brown_bear-0236,brown_bear
brown_bear-0237,brown_bear
brown_bear-0238,brown_bear
brown_bear-0239,brown_bear
brown_bear-0240,brown_bear
brown_bear-0241,brown_bear
brown_bear-0242,brown_bear
brown_bear-0243,brown_bear
brown_bear-0244,brown_bear
brown_bear-0245,brown_bear
brown_bear-0246,brown_bear
brown_bear-0247,brown_bear
brown_bear-0248,brown_bear
brown_bear-0249,brown_bear
brown_bear-0250,brown_bear
brown_bear-0251,brown_bear
brown_bear-0252,brown_bear
brown_bear-0253,brown_bear
brown_bear-0254,brown_bear
brown_bear-0255,brown_bear
brown_bear-0256,brown_bear
brown_bear-0257,brown_bear
brown_bear-0258,brown_bear
brown_bear-0259,brown_bear
brown_bear-0260,brown_bear
brown_bear-0261,brown_bear
brown_bear-0262,brown_bear
brown_bear-0263,brown_bear
brown_bear-0264,brown_bear
brown_bear-0265,brown_bear
brown_bear-0266,brown_bear
brown_bear-0267,brown_bear
brown_bear-0268,brown_bear
brown_bear-0269,brown_bear
brown_bear-0270,brown_bear
brown_bear-0271,brown_bear
brown_bear-0272,brown_bear
brown_bear-0273,brown_bear
brown_bear-0274,brown_bear
brown_bear-0275,brown_bear
brown_bear-0276,brown_bear
brown_bear-0277,brown_bear
brown_bear-0278,brown_bear
brown_bear-0279,brown_bear
brown_bear-0280,brown_bear
brown_bear-0281,brown_bear
brown_bear-0282,brown_bear
brown_bear-0283,brown_bear
brown_bear-0284,brown_bear
brown_bear-0285,brown_bear
brown_bear-0286,brown_bear
brown_bear-0287,brown_bear
brown_bear-0288,brown_bear
brown_bear-0289,brown_bear
brown_bear-0290,brown_bear
brown_bear-0291,brown_bear
brown_bear-0292,brown_bear
brown_bear-0293,brown_bear
brown_bear-0294,brown_bear
brown_bear-0295,brown_bear
brown_bear-0296,brown_bear
brown_bear-0297,brown_bear
brown_bear-0298,brown_bear
brown_bear-0299,brown_bear
brown_bear-0300,brown_bear
camel-0001,camel
camel-0002,camel
camel-0003,camel
camel-0004,camel
camel-0005,camel
camel-0006,camel
camel-0007,camel
camel-0008,camel
camel-0009,camel
camel-0010,camel
camel-0011,camel
camel-0012,camel
camel-0013,camel
camel-0014,camel
camel-0015,camel
camel-0016,camel
camel-0017,camel
camel-0018,camel
camel-0019,camel
camel-0020,camel
camel-0021,camel
camel-0022,camel
camel-0023,camel
camel-0024,camel
camel-0025,camel
camel-0026,camel
camel-0027,camel
camel-0028,camel
camel-0029,camel
camel-0030,camel
camel-0031,camel
camel-0032,camel
camel-0033,camel
camel-0034,camel
camel-0035,camel
camel-0036,camel
camel-0037,camel
camel-0038,camel
camel-0039,camel
camel-0040,camel
camel-0041,camel
camel-0042,camel
camel-0043,camel
camel-0044,camel
camel-0045,camel
camel-0046,camel
camel-0047,camel
camel-0048,camel
camel-0049,camel
camel-0050,camel
camel-0051,camel
camel-0052,camel
camel-0053,camel
camel-0054,camel
camel-0055,camel
camel-0056,camel
camel-0057,camel
camel-0058,camel
camel-0059,camel
camel-0060,camel
camel-0061,camel
camel-0062,camel
camel-0063,camel
camel-0064,camel
camel-0065,camel
camel-0066,camel
camel-0067,camel
camel-0068,camel
camel-0069,camel
camel-0070,camel
camel-0071,camel
camel-0072,camel
camel-0073,camel
camel-0074,camel
camel-0075,camel
camel-0076,camel
camel-0077,camel
camel-0078,camel
camel-0079,camel
camel-0080,camel
camel-0081,camel
camel-0082,camel
camel-0083,camel
camel-0084,camel
camel-0085,camel
camel-0086,camel
camel-0087,camel
camel-0088,camel
camel-0089,camel
camel-0090,camel
camel-0091,camel
camel-0092,camel
camel-0093,camel
camel-0094,camel
camel-0095,camel
camel-0096,camel
camel-0097,camel
camel-0098,camel
camel-0099,camel
camel-0100,camel
camel-0101,camel
camel-0102,camel
camel-0103,camel
camel-0104,camel
camel-0105,camel
camel-0106,camel
camel-0107,camel
camel-0108,camel
camel-0109,camel
camel-0110,camel
camel-0111,camel
camel-0112,camel
camel-0113,camel
camel-0114,camel
camel-0115,camel
camel-0116,camel
camel-0117,camel
camel-0118,camel
camel-0119,camel
camel-0120,camel
camel-0121,camel
camel-0122,camel
camel-0123,camel
camel-0124,camel
camel-0125,camel
camel-0126,camel
camel-0127,camel
camel-0128,camel
camel-0129,camel
camel-0130,camel
camel-0131,camel
camel-0132,camel
camel-0133,camel
camel-0134,camel
camel-0135,camel
camel-0136,camel
camel-0137,camel
camel-0138,camel
camel-0139,camel
camel-0140,camel
camel-0141,camel
camel-0142,camel
camel-0143,camel
camel-0144,camel
camel-0145,camel
camel-0146,camel
camel-0147,camel
camel-0148,camel
camel-0149,camel
camel-0150,camel
camel-0151,camel
camel-0152,camel
camel-0153,camel
camel-0154,camel
camel-0155,camel
camel-0156,camel
camel-0157,camel
camel-0158,camel
camel-0159,camel
camel-0160,camel
camel-0161,camel
camel-0162,camel
camel-0163,camel
camel-0164,camel
camel-0165,camel
camel-0166,camel
camel-0167,camel
camel-0168,camel
camel-0169,camel
camel-0170,camel
camel-0171,camel
camel-0172,camel
camel-0173,camel
camel-0174,camel
camel-0175,camel
camel-0176,camel
camel-0177,camel
camel-0178,camel
camel-0179,camel
camel-0180,camel
camel-0181,camel
camel-0182,camel
camel-0183,camel
camel-0184,camel
camel-0185,camel
camel-0186,camel
camel-0187,camel
camel-0188,camel
camel-0189,camel
camel-0190,camel
camel-0191,camel
camel-0192,camel
camel-0193,camel
camel-0194,camel
camel-0195,camel
camel-0196,camel
camel-0197,camel
camel-0198,camel
camel-0199,camel
camel-0200,camel
camel-0201,camel
camel-0202,camel
camel-0203,camel
camel-0204,camel
camel-0205,camel
camel-0206,camel
camel-0207,camel
camel-0208,camel
camel-0209,camel
camel-0210,camel
camel-0211,camel
camel-0212,camel
camel-0213,camel
camel-0214,camel
camel-0215,camel
camel-0216,camel
camel-0217,camel
camel-0218,camel
camel-0219,camel
camel-0220,camel
camel-0221,camel
camel-0222,camel
camel-0223,camel
camel-0224,camel
camel-0225,camel
camel-0226,camel
camel-0227,camel
camel-0228,camel
camel-0229,camel
camel-0230,camel
camel-0231,camel
camel-0232,camel
camel-0233,camel
camel-0234,camel
camel-0235,camel
camel-0236,camel
camel-0237,camel
camel-0238,camel
camel-0239,camel
camel-0240,camel
camel-0241,camel
camel-0242,camel
camel-0243,camel
camel-0244,camel
camel-0245,camel
camel-0246,camel
camel-0247,camel
camel-0248,camel
camel-0249,camel
camel-0250,camel
camel-0251,camel
camel-0252,camel
camel-0253,camel
camel-0254,camel
dolphin-0001,dolphin
dolphin-0002,dolphin
dolphin-0003,dolphin
dolphin-0004,dolphin
dolphin-0005,dolphin
dolphin-0006,dolphin
dolphin-0007,dolphin
dolphin-0008,dolphin
dolphin-0009,dolphin
dolphin-0010,dolphin
dolphin-0011,dolphin
dolphin-0012,dolphin
dolphin-0013,dolphin
dolphin-0014,dolphin
dolphin-0015,dolphin
dolphin-0016,dolphin
dolphin-0017,dolphin
dolphin-0018,dolphin
dolphin-0019,dolphin
dolphin-0020,dolphin
dolphin-0021,dolphin
dolphin-0022,dolphin
dolphin-0023,dolphin
dolphin-0024,dolphin
dolphin-0025,dolphin
dolphin-0026,dolphin
dolphin-0027,dolphin
dolphin-0028,dolphin
dolphin-0029,dolphin
dolphin-0030,dolphin
dolphin-0031,dolphin
dolphin-0032,dolphin
dolphin-0033,dolphin
dolphin-0034,dolphin
dolphin-0035,dolphin
dolphin-0036,dolphin
dolphin-0037,dolphin
dolphin-0038,dolphin
dolphin-0039,dolphin
dolphin-0040,dolphin
dolphin-0041,dolphin
dolphin-0042,dolphin
dolphin-0043,dolphin
dolphin-0044,dolphin
dolphin-0045,dolphin
dolphin-0046,dolphin
dolphin-0047,dolphin
dolphin-0048,dolphin
dolphin-0049,dolphin
dolphin-0050,dolphin
dolphin-0051,dolphin
dolphin-0052,dolphin
dolphin-0053,dolphin
dolphin-0054,dolphin
dolphin-0055,dolphin
dolphin-0056,dolphin
dolphin-0057,dolphin
dolphin-0058,dolphin
dolphin-0059,dolphin
dolphin-0060,dolphin
dolphin-0061,dolphin
dolphin-0062,dolphin
dolphin-0063,dolphin
dolphin-0064,dolphin
dolphin-0065,dolphin
dolphin-0066,dolphin
dolphin-0067,dolphin
dolphin-0068,dolphin
dolphin-0069,dolphin
dolphin-0070,dolphin
dolphin-0071,dolphin
dolphin-0072,dolphin
dolphin-0073,dolphin
dolphin-0074,dolphin
dolphin-0075,dolphin
dolphin-0076,dolphin
dolphin-0077,dolphin
dolphin-0078,dolphin
dolphin-0079,dolphin
dolphin-0080,dolphin
dolphin-0081,dolphin
dolphin-0082,dolphin
dolphin-0083,dolphin
dolphin-0084,dolphin
dolphin-0085,dolphin
dolphin-0086,dolphin
dolphin-0087,dolphin
dolphin-0088,dolphin
dolphin-0089,dolphin
dolphin-0090,dolphin
dolphin-0091,dolphin
dolphin-0092,dolphin
dolphin-0093,dolphin
dolphin-0094,dolphin
dolphin-0095,dolphin
dolphin-0096,dolphin
dolphin-0097,dolphin
dolphin-0098,dolphin
dolphin-0099,dolphin
dolphin-0100,dolphin
dolphin-0101,dolphin
dolphin-0102,dolphin
dolphin-0103,dolphin
dolphin-0104,dolphin
dolphin-0105,dolphin
dolphin-0106,dolphin
dolphin-0107,dolphin
dolphin-0108,dolphin
dolphin-0109,dolphin
dolphin-0110,dolphin
dolphin-0111,dolphin
dolphin-0112,dolphin
dolphin-0113,dolphin
dolphin-0114,dolphin
dolphin-0115,dolphin
dolphin-0116,dolphin
dolphin-0117,dolphin
dolphin-0118,dolphin
dolphin-0119,dolphin
dolphin-0120,dolphin
dolphin-0121,dolphin
dolphin-0122,dolphin
dolphin-0123,dolphin
dolphin-0124,dolphin
dolphin-0125,dolphin
dolphin-0126,dolphin
dolphin-0127,dolphin
dolphin-0128,dolphin
dolphin-0129,dolphin
dolphin-0130,dolphin
dolphin-0131,dolphin
dolphin-0132,dolphin
dolphin-0133,dolphin
dolphin-0134,dolphin
dolphin-0135,dolphin
dolphin-0136,dolphin
dolphin-0137,dolphin
dolphin-0138,dolphin
dolphin-0139,dolphin
dolphin-0140,dolphin
dolphin-0141,dolphin
dolphin-0142,dolphin
dolphin-0143,dolphin
dolphin-0144,dolphin
dolphin-0145,dolphin
dolphin-0146,dolphin
dolphin-0147,dolphin
dolphin-0148,dolphin
dolphin-0149,dolphin
dolphin-0150,dolphin
dolphin-0151,dolphin
dolphin-0152,dolphin
dolphin-0153,dolphin
dolphin-0154,dolphin
dolphin-0155,dolphin
dolphin-0156,dolphin
dolphin-0157,dolphin
dolphin-0158,dolphin
dolphin-0159,dolphin
dolphin-0160,dolphin
dolphin-0161,dolphin
dolphin-0162,dolphin
dolphin-0163,dolphin
dolphin-0164,dolphin
dolphin-0165,dolphin
dolphin-0166,dolphin
dolphin-0167,dolphin
dolphin-0168,dolphin
dolphin-0169,dolphin
dolphin-0170,dolphin
dolphin-0171,dolphin
dolphin-0172,dolphin
dolphin-0173,dolphin
dolphin-0174,dolphin
dolphin-0175,dolphin
dolphin-0176,dolphin
dolphin-0177,dolphin
dolphin-0178,dolphin
dolphin-0179,dolphin
dolphin-0180,dolphin
dolphin-0181,dolphin
dolphin-0182,dolphin
dolphin-0183,dolphin
dolphin-0184,dolphin
dolphin-0185,dolphin
dolphin-0186,dolphin
dolphin-0187,dolphin
dolphin-0188,dolphin
dolphin-0189,dolphin
dolphin-0190,dolphin
dolphin-0191,dolphin
dolphin-0192,dolphin
dolphin-0193,dolphin
dolphin-0194,dolphin
dolphin-0195,dolphin
dolphin-0196,dolphin
dolphin-0197,dolphin
dolphin-0198,dolphin
dolphin-0199,dolphin
dolphin-0200,dolphin
dolphin-0201,dolphin
dolphin-0202,dolphin
dolphin-0203,dolphin
dolphin-0204,dolphin
dolphin-0205,dolphin
dolphin-0206,dolphin
dolphin-0207,dolphin
dolphin-0208,dolphin
dolphin-0209,dolphin
dolphin-0210,dolphin
dolphin-0211,dolphin
dolphin-0212,dolphin
dolphin-0213,dolphin
dolphin-0214,dolphin
dolphin-0215,dolphin
dolphin-0216,dolphin
dolphin-0217,dolphin
dolphin-0218,dolphin
dolphin-0219,dolphin
dolphin-0220,dolphin
dolphin-0221,dolphin
dolphin-0222,dolphin
dolphin-0223,dolphin
dolphin-0224,dolphin
dolphin-0225,dolphin
dolphin-0226,dolphin
dolphin-0227,dolphin
dolphin-0228,dolphin
dolphin-0229,dolphin
dolphin-0230,dolphin
dolphin-0231,dolphin
dolphin-0232,dolphin
dolphin-0233,dolphin
dolphin-0234,dolphin
dolphin-0235,dolphin
dolphin-0236,dolphin
dolphin-0237,dolphin
dolphin-0238,dolphin
dolphin-0239,dolphin
dolphin-0240,dolphin
dolphin-0241,dolphin
dolphin-0242,dolphin
dolphin-0243,dolphin
dolphin-0244,dolphin
dolphin-0245,dolphin
dolphin-0246,dolphin
dolphin-0247,dolphin
dolphin-0248,dolphin
dolphin-0249,dolphin
dolphin-0250,dolphin
dolphin-0251,dolphin
dolphin-0252,dolphin
dolphin-0253,dolphin
dolphin-0254,dolphin
dolphin-0255,dolphin
dolphin-0256,dolphin
dolphin-0257,dolphin
dolphin-0258,dolphin
dolphin-0259,dolphin
dolphin-0260,dolphin
dolphin-0261,dolphin
dolphin-0262,dolphin
dolphin-0263,dolphin
dolphin-0264,dolphin
dolphin-0265,dolphin
dolphin-0266,dolphin
dolphin-0267,dolphin
dolphin-0268,dolphin
dolphin-0269,dolphin
dolphin-0270,dolphin
dolphin-0271,dolphin
dolphin-0272,dolphin
dolphin-0273,dolphin
dolphin-0274,dolphin
dolphin-0275,dolphin
dolphin-0276,dolphin
dolphin-0277,dolphin
dolphin-0278,dolphin
dolphin-0279,dolphin
dolphin-0280,dolphin
dolphin-0281,dolphin
dolphin-0282,dolphin
dolphin-0283,dolphin
dolphin-0284,dolphin
dolphin-0285,dolphin
dolphin-0286,dolphin
dolphin-0287,dolphin
dolphin-0288,dolphin
dolphin-0289,dolphin
dolphin-0290,dolphin
dolphin-0291,dolphin
dolphin-0292,dolphin
dolphin-0293,dolphin
dolphin-0294,dolphin
dolphin-0295,dolphin
dolphin-0296,dolphin
dolphin-0297,dolphin
dolphin-0298,dolphin
dolphin-0299,dolphin
dolphin-0300,dolphin
dolphin-0301,dolphin
dolphin-0302,dolphin
dolphin-0303,dolphin
dolphin-0304,dolphin
dolphin-0305,dolphin
dolphin-0306,dolphin
dolphin-0307,dolphin
dolphin-0308,dolphin
dolphin-0309,dolphin
dolphin-0310,dolphin
dolphin-0311,dolphin
giraffe-0001,giraffe
giraffe-0002,giraffe
giraffe-0003,giraffe
giraffe-0004,giraffe
giraffe-0005,giraffe
giraffe-0006,giraffe
giraffe-0007,giraffe
giraffe-0008,giraffe
giraffe-0009,giraffe
giraffe-0010,giraffe
giraffe-0011,giraffe
giraffe-0012,giraffe
giraffe-0013,giraffe
giraffe-0014,giraffe
giraffe-0015,giraffe
giraffe-0016,giraffe
giraffe-0017,giraffe
giraffe-0018,giraffe
giraffe-0019,giraffe
giraffe-0020,giraffe
giraffe-0021,giraffe
giraffe-0022,giraffe
giraffe-0023,giraffe
giraffe-0024,giraffe
giraffe-0025,giraffe
giraffe-0026,giraffe
giraffe-0027,giraffe
giraffe-0028,giraffe
giraffe-0029,giraffe
giraffe-0030,giraffe
giraffe-0031,giraffe
giraffe-0032,giraffe
giraffe-0033,giraffe
giraffe-0034,giraffe
giraffe-0035,giraffe
giraffe-0036,giraffe
giraffe-0037,giraffe
giraffe-0038,giraffe
giraffe-0039,giraffe
giraffe-0040,giraffe
giraffe-0041,giraffe
giraffe-0042,giraffe
giraffe-0043,giraffe
giraffe-0044,giraffe
giraffe-0045,giraffe
giraffe-0046,giraffe
giraffe-0047,giraffe
giraffe-0048,giraffe
giraffe-0049,giraffe
giraffe-0050,giraffe
giraffe-0051,giraffe
giraffe-0052,giraffe
giraffe-0053,giraffe
giraffe-0054,giraffe
giraffe-0055,giraffe
giraffe-0056,giraffe
giraffe-0057,giraffe
giraffe-0058,giraffe
giraffe-0059,giraffe
giraffe-0060,giraffe
giraffe-0061,giraffe
giraffe-0062,giraffe
giraffe-0063,giraffe
giraffe-0064,giraffe
giraffe-0065,giraffe
giraffe-0066,giraffe
giraffe-0067,giraffe
giraffe-0068,giraffe
giraffe-0069,giraffe
giraffe-0070,giraffe
giraffe-0071,giraffe
giraffe-0072,giraffe
giraffe-0073,giraffe
giraffe-0074,giraffe
giraffe-0075,giraffe
giraffe-0076,giraffe
giraffe-0077,giraffe
giraffe-0078,giraffe
giraffe-0079,giraffe
giraffe-0080,giraffe
giraffe-0081,giraffe
giraffe-0082,giraffe
giraffe-0083,giraffe
giraffe-0084,giraffe
giraffe-0085,giraffe
giraffe-0086,giraffe
giraffe-0087,giraffe
giraffe-0088,giraffe
giraffe-0089,giraffe
giraffe-0090,giraffe
giraffe-0091,giraffe
giraffe-0092,giraffe
giraffe-0093,giraffe
giraffe-0094,giraffe
giraffe-0095,giraffe
giraffe-0096,giraffe
giraffe-0097,giraffe
giraffe-0098,giraffe
giraffe-0099,giraffe
giraffe-0100,giraffe
giraffe-0101,giraffe
giraffe-0102,giraffe
giraffe-0103,giraffe
giraffe-0104,giraffe
giraffe-0105,giraffe
giraffe-0106,giraffe
giraffe-0107,giraffe
giraffe-0108,giraffe
giraffe-0109,giraffe
giraffe-0110,giraffe
giraffe-0111,giraffe
giraffe-0112,giraffe
giraffe-0113,giraffe
giraffe-0114,giraffe
giraffe-0115,giraffe
giraffe-0116,giraffe
giraffe-0117,giraffe
giraffe-0118,giraffe
giraffe-0119,giraffe
giraffe-0120,giraffe
giraffe-0121,giraffe
giraffe-0122,giraffe
giraffe-0123,giraffe
giraffe-0124,giraffe
giraffe-0125,giraffe
giraffe-0126,giraffe
giraffe-0127,giraffe
giraffe-0128,giraffe
giraffe-0129,giraffe
giraffe-0130,giraffe
giraffe-0131,giraffe
giraffe-0132,giraffe
giraffe-0133,giraffe
giraffe-0134,giraffe
giraffe-0135,giraffe
giraffe-0136,giraffe
giraffe-0137,giraffe
giraffe-0138,giraffe
giraffe-0139,giraffe
giraffe-0140,giraffe
giraffe-0141,giraffe
giraffe-0142,giraffe
giraffe-0143,giraffe
giraffe-0144,giraffe
giraffe-0145,giraffe
giraffe-0146,giraffe
giraffe-0147,giraffe
giraffe-0148,giraffe
giraffe-0149,giraffe
giraffe-0150,giraffe
giraffe-0151,giraffe
giraffe-0152,giraffe
giraffe-0153,giraffe
giraffe-0154,giraffe
giraffe-0155,giraffe
giraffe-0156,giraffe
giraffe-0157,giraffe
giraffe-0158,giraffe
giraffe-0159,giraffe
giraffe-0160,giraffe
giraffe-0161,giraffe
giraffe-0162,giraffe
giraffe-0163,giraffe
giraffe-0164,giraffe
giraffe-0165,giraffe
giraffe-0166,giraffe
giraffe-0167,giraffe
giraffe-0168,giraffe
giraffe-0169,giraffe
giraffe-0170,giraffe
giraffe-0171,giraffe
giraffe-0172,giraffe
giraffe-0173,giraffe
giraffe-0174,giraffe
giraffe-0175,giraffe
giraffe-0176,giraffe
giraffe-0177,giraffe
giraffe-0178,giraffe
giraffe-0179,giraffe
giraffe-0180,giraffe
giraffe-0181,giraffe
giraffe-0182,giraffe
giraffe-0183,giraffe
giraffe-0184,giraffe
giraffe-0185,giraffe
giraffe-0186,giraffe
giraffe-0187,giraffe
giraffe-0188,giraffe
giraffe-0189,giraffe
giraffe-0190,giraffe
giraffe-0191,giraffe
giraffe-0192,giraffe
giraffe-0193,giraffe
giraffe-0194,giraffe
giraffe-0195,giraffe
giraffe-0196,giraffe
giraffe-0197,giraffe
giraffe-0198,giraffe
giraffe-0199,giraffe
giraffe-0200,giraffe
giraffe-0201,giraffe
giraffe-0202,giraffe
giraffe-0203,giraffe
giraffe-0204,giraffe
giraffe-0205,giraffe
giraffe-0206,giraffe
giraffe-0207,giraffe
giraffe-0208,giraffe
giraffe-0209,giraffe
giraffe-0210,giraffe
giraffe-0211,giraffe
giraffe-0212,giraffe
giraffe-0213,giraffe
giraffe-0214,giraffe
giraffe-0215,giraffe
giraffe-0216,giraffe
giraffe-0217,giraffe
giraffe-0218,giraffe
giraffe-0219,giraffe
giraffe-0220,giraffe
giraffe-0221,giraffe
giraffe-0222,giraffe
giraffe-0223,giraffe
giraffe-0224,giraffe
giraffe-0225,giraffe
giraffe-0226,giraffe
giraffe-0227,giraffe
giraffe-0228,giraffe
giraffe-0229,giraffe
giraffe-0230,giraffe
giraffe-0231,giraffe
giraffe-0232,giraffe
giraffe-0233,giraffe
giraffe-0234,giraffe
giraffe-0235,giraffe
giraffe-0236,giraffe
giraffe-0237,giraffe
giraffe-0238,giraffe
giraffe-0239,giraffe
giraffe-0240,giraffe
giraffe-0241,giraffe
giraffe-0242,giraffe
giraffe-0243,giraffe
giraffe-0244,giraffe
giraffe-0245,giraffe
giraffe-0246,giraffe
giraffe-0247,giraffe
giraffe-0248,giraffe
giraffe-0249,giraffe
giraffe-0250,giraffe
giraffe-0251,giraffe
giraffe-0252,giraffe
giraffe-0253,giraffe
giraffe-0254,giraffe
giraffe-0255,giraffe
giraffe-0256,giraffe
giraffe-0257,giraffe
giraffe-0258,giraffe
giraffe-0259,giraffe
giraffe-0260,giraffe
giraffe-0261,giraffe
giraffe-0262,giraffe
giraffe-0263,giraffe
giraffe-0264,giraffe
giraffe-0265,giraffe
giraffe-0266,giraffe
giraffe-0267,giraffe
giraffe-0268,giraffe
giraffe-0269,giraffe
giraffe-0270,giraffe
giraffe-0271,giraffe
giraffe-0272,giraffe
giraffe-0273,giraffe
giraffe-0274,giraffe
giraffe-0275,giraffe
giraffe-0276,giraffe
giraffe-0277,giraffe
giraffe-0278,giraffe
giraffe-0279,giraffe
giraffe-0280,giraffe
giraffe-0281,giraffe
giraffe-0282,giraffe
giraffe-0283,giraffe
giraffe-0284,giraffe
giraffe-0285,giraffe
giraffe-0286,giraffe
giraffe-0287,giraffe
giraffe-0288,giraffe
giraffe-0289,giraffe
giraffe-0290,giraffe
giraffe-0291,giraffe
giraffe-0292,giraffe
giraffe-0293,giraffe
giraffe-0294,giraffe
giraffe-0295,giraffe
giraffe-0296,giraffe
giraffe-0297,giraffe
giraffe-0298,giraffe
giraffe-0299,giraffe
giraffe-0300,giraffe
giraffe-0301,giraffe
giraffe-0302,giraffe
giraffe-0303,giraffe
giraffe-0304,giraffe
giraffe-0305,giraffe
groundhog-0001,groundhog
groundhog-0002,groundhog
groundhog-0003,groundhog
groundhog-0004,groundhog
groundhog-0005,groundhog
